id,linha_original,fonte,disciplina,hierarquia_codigo,nivel_profundidade,assunto_nivel_1,assunto_nivel_2,assunto_nivel_3,assunto_nivel_4,assunto_especifico,quantidade_encontrada,porcentagem_encontrada,quantidade_caderno,porcentagem_caderno,ano,banca,cargo,split
32cf79e27a2f930c,191,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.23,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,Jurisprudência dos Tribunais Superiores sobre Princípios Gerais da Atividade Econômica,,,Jurisprudência dos Tribunais Superiores sobre Princípios Gerais da Atividade Econômica,14,0.02,14,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3362462684b02841,192,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.24,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,"Jurisprudência dos Tribunais Superiores sobre Políticas Urbana, Agrária e Fundiária",,,"Jurisprudência dos Tribunais Superiores sobre Políticas Urbana, Agrária e Fundiária",4,0.01,4,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
30e98ae2571d18be,193,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.25,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,Jurisprudência dos Tribunais Superiores sobre Ordem Social,,,Jurisprudência dos Tribunais Superiores sobre Ordem Social,12,0.02,12,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
176141bcf7a52a3a,194,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.26,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,"Jurisprudência dos Tribunais Superiores sobre Educação, Cultura e Desporto",,,"Jurisprudência dos Tribunais Superiores sobre Educação, Cultura e Desporto",14,0.02,14,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
90d4f6eea703389d,195,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.27,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,"Jurisprudência dos Tribunais Superiores sobre Família, Criança, Adolescente, Jovem e Idoso",,,"Jurisprudência dos Tribunais Superiores sobre Família, Criança, Adolescente, Jovem e Idoso",1,0.0,1,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
444b28bd3baa55ed,196,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.28,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,Jurisprudência dos Tribunais Superiores sobre Atos das Disposições Constitucionais Transitórias,,,Jurisprudência dos Tribunais Superiores sobre Atos das Disposições Constitucionais Transitórias,3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
345f2f474707028b,197,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.29,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,Jurisprudência dos Tribunais Superiores sobre Controle de Constitucionalidade,,,Jurisprudência dos Tribunais Superiores sobre Controle de Constitucionalidade,185,0.28,185,0.28,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
25481bfca6fc318f,198,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.30,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,Jurisprudência dos Tribunais Superiores sobre Simetria Constitucional,,,Jurisprudência dos Tribunais Superiores sobre Simetria Constitucional,15,0.02,15,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
33213f20c048c517,199,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),13.31,2,Jurisprudência dos Tribunais Superiores em Matéria Constitucional,Jurisprudência dos Tribunais Superiores Sobre Outros Assuntos em Matéria Constitucional,,,Jurisprudência dos Tribunais Superiores Sobre Outros Assuntos em Matéria Constitucional,15,0.02,15,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
98a40b919e6c91b3,3,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),01.01.01,3,Teoria do Direito Constitucional,Teoria Geral do Direito Constitucional,"Direito Constitucional: Conceito e Fontes. Estado, Povo, Território, etc.",,"Direito Constitucional: Conceito e Fontes. Estado, Povo, Território, etc.",31,0.05,31,0.05,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
47445f100401fcf8,4,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),01.01.02,3,Teoria do Direito Constitucional,Teoria Geral do Direito Constitucional,"Formas de Estado e Governo, Sistemas de Governo, Separação de Poderes. Freio e Contrapesos",,"Formas de Estado e Governo, Sistemas de Governo, Separação de Poderes. Freio e Contrapesos",189,0.28,189,0.28,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
a58be398a6e7316f,5,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),01.01.03,3,Teoria do Direito Constitucional,Teoria Geral do Direito Constitucional,Constitucionalismo e Neoconstitucionalismo,,Constitucionalismo e Neoconstitucionalismo,47,0.07,47,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
cb156ef62ce1c167,6,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),01.01.04,3,Teoria do Direito Constitucional,Teoria Geral do Direito Constitucional,"Princípios Constitucionais Sensíveis, Estabelecidos e Extensíveis",,"Princípios Constitucionais Sensíveis, Estabelecidos e Extensíveis",23,0.03,23,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e9bb3549f80285b5,7,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),01.01.05,3,Teoria do Direito Constitucional,Teoria Geral do Direito Constitucional,Histórico das Constituições no Brasil,,Histórico das Constituições no Brasil,77,0.12,77,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3e31995be7cbacfd,20,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.04.01,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),"Remédios Constitucionais (art. 5º, LXVIII a LXXIII e LXXVII da CF/1988)",Habeas Corpus,,Habeas Corpus,65,0.1,65,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
99a792918181c2e7,21,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.04.02,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),"Remédios Constitucionais (art. 5º, LXVIII a LXXIII e LXXVII da CF/1988)",Mandado de Segurança,,Mandado de Segurança,124,0.19,124,0.19,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
77592b66d1cbccda,22,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.04.03,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),"Remédios Constitucionais (art. 5º, LXVIII a LXXIII e LXXVII da CF/1988)",Mandado de Injunção,,Mandado de Injunção,52,0.08,52,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
0ef00d618a851768,23,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.04.04,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),"Remédios Constitucionais (art. 5º, LXVIII a LXXIII e LXXVII da CF/1988)",Habeas Data,,Habeas Data,49,0.07,49,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
534717466cf489a5,24,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.04.05,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),"Remédios Constitucionais (art. 5º, LXVIII a LXXIII e LXXVII da CF/1988)",Ação Popular,,Ação Popular,72,0.11,72,0.11,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
b4d147d5b5502d18,25,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.04.06,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),"Remédios Constitucionais (art. 5º, LXVIII a LXXIII e LXXVII da CF/1988)",Questões Mescladas de Remédios Constitucionais,,Questões Mescladas de Remédios Constitucionais,39,0.06,39,0.06,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6352030d79616449,27,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.05.01,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Dos Direitos Sociais (arts. 6º a 11 da CF/1988),Direitos Sociais e dos Trabalhadores (arts. 6º e 7º da CF/1988),,Direitos Sociais e dos Trabalhadores (arts. 6º e 7º da CF/1988),266,0.4,266,0.4,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
1e16a0302482c875,28,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.05.02,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Dos Direitos Sociais (arts. 6º a 11 da CF/1988),Direitos Coletivos dos Trabalhadores (arts. 8º a 11 da CF/1988),,Direitos Coletivos dos Trabalhadores (arts. 8º a 11 da CF/1988),75,0.11,75,0.11,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
2e35a613124d4c10,30,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.06.01,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Da Nacionalidade (arts. 12 e 13 da CF/1988),Espécies de Nacionalidade (Brasileiros Natos e Naturalizados),,Espécies de Nacionalidade (Brasileiros Natos e Naturalizados),131,0.2,131,0.2,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
e9b6d81ee9ce0fdb,31,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.06.02,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Da Nacionalidade (arts. 12 e 13 da CF/1988),Distinções Constitucionais entre Brasileiros Natos e Naturalizados,,Distinções Constitucionais entre Brasileiros Natos e Naturalizados,85,0.13,85,0.13,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
dbf54b104475aa06,32,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.06.03,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Da Nacionalidade (arts. 12 e 13 da CF/1988),Perda da Nacionalidade,,Perda da Nacionalidade,49,0.07,49,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
bc4bca42e7a3f2ee,33,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.06.04,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Da Nacionalidade (arts. 12 e 13 da CF/1988),"Extradição, Deportação, Expulsão e Banimento (da Nacionalidade)",,"Extradição, Deportação, Expulsão e Banimento (da Nacionalidade)",54,0.08,54,0.08,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
10ab6145a3b5b87d,34,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.06.05,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Da Nacionalidade (arts. 12 e 13 da CF/1988),Dos Símbolos e Idioma da República (art. 13 da CF/1988),,Dos Símbolos e Idioma da República (art. 13 da CF/1988),5,0.01,5,0.01,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
623ad6b449089d8a,36,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.07.01,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Direitos Políticos (arts. 14 a 16 da CF/1988),"Soberania Popular (Voto, Plebiscito, Referendo, Iniciativa popular), Alistamento e Elegibilidade",,"Soberania Popular (Voto, Plebiscito, Referendo, Iniciativa popular), Alistamento e Elegibilidade",220,0.33,220,0.33,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
06c5a7071d3498ce,37,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.07.02,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Direitos Políticos (arts. 14 a 16 da CF/1988),Inelegibilidades (Direitos Políticos),,Inelegibilidades (Direitos Políticos),94,0.14,94,0.14,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d13372f0a081bc2b,38,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),03.07.03,3,Dos Direitos e Garantias Fundamentais (arts. 5º a 17 da CF/1988),Direitos Políticos (arts. 14 a 16 da CF/1988),Perda e Suspensão dos Direitos Políticos,,Perda e Suspensão dos Direitos Políticos,81,0.12,81,0.12,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
f1a8eef910c168c0,48,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),04.07.01,3,Da Organização do Estado (arts. 18 a 43 da CF/1988),Administração Pública (arts. 37 a 43 da CF/1988),Disposições Gerais (Administração Pública - arts. 37 e 38 da CF/1988),,Disposições Gerais (Administração Pública - arts. 37 e 38 da CF/1988),557,0.83,557,0.83,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
45bd438d01b42798,49,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),04.07.02,3,Da Organização do Estado (arts. 18 a 43 da CF/1988),Administração Pública (arts. 37 a 43 da CF/1988),Dos Servidores Públicos (arts. 39 a 41 da CF/1988),,Dos Servidores Públicos (arts. 39 a 41 da CF/1988),227,0.34,227,0.34,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
fd2d1d902e8c476f,50,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),04.07.03,3,Da Organização do Estado (arts. 18 a 43 da CF/1988),Administração Pública (arts. 37 a 43 da CF/1988),"Dos Militares dos Estados, do Distrito Federal e dos Territórios (art. 42 da CF/1988)",,"Dos Militares dos Estados, do Distrito Federal e dos Territórios (art. 42 da CF/1988)",18,0.03,18,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
64dc7b6e01d2438d,51,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),04.07.04,3,Da Organização do Estado (arts. 18 a 43 da CF/1988),Administração Pública (arts. 37 a 43 da CF/1988),"Das Regiões (Administração Pública, art. 43 da CF/1988)",,"Das Regiões (Administração Pública, art. 43 da CF/1988)",3,0.0,3,0.0,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6d5a9bd431592af8,55,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.01,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Do Congresso Nacional (arts. 44 a 47 da CF/1988),,Do Congresso Nacional (arts. 44 a 47 da CF/1988),70,0.1,70,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
3437461721e79c4d,56,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.02,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Das Atribuições do Congresso Nacional (arts. 48 a 50 da CF/1988),,Das Atribuições do Congresso Nacional (arts. 48 a 50 da CF/1988),129,0.19,129,0.19,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
c69423e567eccae0,57,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.03,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Da Câmara dos Deputados (art. 51 da CF/1988),,Da Câmara dos Deputados (art. 51 da CF/1988),45,0.07,45,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
31f877bec2f15ea9,58,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.04,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Do Senado Federal (art. 52 da CF/1988),,Do Senado Federal (art. 52 da CF/1988),67,0.1,67,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
a618a8f01c04212f,59,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.05,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Dos Deputados e Senadores (arts. 53 a 56 da CF/1988),,Dos Deputados e Senadores (arts. 53 a 56 da CF/1988),135,0.2,135,0.2,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
507b34f2a9ee49e3,60,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.06,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Das Reuniões (art. 57 da CF/1988),,Das Reuniões (art. 57 da CF/1988),14,0.02,14,0.02,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
8ed9f51c4093fe7d,61,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.07,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Das Comissões Parlamentares - Permanentes e Temporárias (art. 58 da CF/1988),,Das Comissões Parlamentares - Permanentes e Temporárias (art. 58 da CF/1988),132,0.2,132,0.2,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
e1540a1903bff72e,62,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.08,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Processo Legislativo (arts. 59 a 69 da CF/1988),,Processo Legislativo (arts. 59 a 69 da CF/1988),622,0.93,622,0.93,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
eb403e547048b2cf,71,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.09,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),"Da Fiscalização Contábil, Financeira e Orçamentária (arts. 70 a 75 da CF/1988)",,"Da Fiscalização Contábil, Financeira e Orçamentária (arts. 70 a 75 da CF/1988)",281,0.42,281,0.42,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
6f25ee1f84246dea,75,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.01.10,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Legislativo (arts. 44 a 75 da CF/1988),Questões Mescladas de Poder Legislativo (arts. 44 a 75 da CF/1988),,Questões Mescladas de Poder Legislativo (arts. 44 a 75 da CF/1988),49,0.07,49,0.07,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
d66fe4fdb7de8567,77,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.02.01,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Executivo (arts. 76 a 91 da CF/1988),Do Presidente e Vice Presidente da República (arts. 76 a 83 da CF/1988),,Do Presidente e Vice Presidente da República (arts. 76 a 83 da CF/1988),65,0.1,65,0.1,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
5c6f27a3b99a2b77,78,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.02.02,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Executivo (arts. 76 a 91 da CF/1988),Das Atribuições do Presidente da República (art. 84 da CF/1988),,Das Atribuições do Presidente da República (art. 84 da CF/1988),215,0.32,215,0.32,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
eaf8e544b6700f85,79,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.02.03,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Executivo (arts. 76 a 91 da CF/1988),Da Responsabilidade do Presidente da República (arts. 85 e 86 da CF/1988),,Da Responsabilidade do Presidente da República (arts. 85 e 86 da CF/1988),110,0.16,110,0.16,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
13067636dca8e84f,80,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.02.04,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Executivo (arts. 76 a 91 da CF/1988),Dos Ministros de Estado (arts. 87 e 88 da CF/1988),,Dos Ministros de Estado (arts. 87 e 88 da CF/1988),23,0.03,23,0.03,2026,CESPE/Cebraspe,Concursos Públicos (Geral),test
b576b4f0207add95,81,const_detalhado,Direito Constitucional (CF/1988 e Doutrina),05.02.05,3,Da Organização dos Poderes (arts. 44 a 135 da CF/1988),Do Poder Executivo (arts. 76 a 91 da CF/1988),Do Conselho da República e Conselho da Defesa Nacional (arts. 89 a 91 da CF/1988),,Do Conselho da República e Conselho da Defesa Nacional (arts. 89 a 91 da CF/1988),28,0.04,28,0.04,2026,CESPE/Cebraspe,Concursos Públicos (Geral),train
